,year_month,year,month,day,deaths,date
589,2001M07,2001,7,13.0,59,2001-07-13
590,2001M07,2001,7,14.0,44,2001-07-14
591,2001M07,2001,7,15.0,42,2001-07-15
592,2001M07,2001,7,16.0,57,2001-07-16
593,2001M07,2001,7,17.0,38,2001-07-17
594,2001M07,2001,7,18.0,38,2001-07-18
595,2001M07,2001,7,19.0,55,2001-07-19
596,2001M07,2001,7,20.0,42,2001-07-20
597,2001M07,2001,7,21.0,58,2001-07-21
598,2001M07,2001,7,22.0,38,2001-07-22
599,2001M07,2001,7,23.0,48,2001-07-23
600,2001M07,2001,7,24.0,55,2001-07-24
601,2001M07,2001,7,25.0,46,2001-07-25
602,2001M07,2001,7,26.0,49,2001-07-26
603,2001M07,2001,7,27.0,46,2001-07-27
604,2001M07,2001,7,28.0,43,2001-07-28
605,2001M07,2001,7,29.0,42,2001-07-29
606,2001M07,2001,7,30.0,62,2001-07-30
607,2001M07,2001,7,31.0,55,2001-07-31
609,2001M08,2001,8,1.0,66,2001-08-01
610,2001M08,2001,8,2.0,54,2001-08-02
611,2001M08,2001,8,3.0,50,2001-08-03
612,2001M08,2001,8,4.0,37,2001-08-04
613,2001M08,2001,8,5.0,44,2001-08-05
614,2001M08,2001,8,6.0,58,2001-08-06
615,2001M08,2001,8,7.0,54,2001-08-07
616,2001M08,2001,8,8.0,57,2001-08-08
617,2001M08,2001,8,9.0,49,2001-08-09
618,2001M08,2001,8,10.0,46,2001-08-10
619,2001M08,2001,8,11.0,50,2001-08-11
620,2001M08,2001,8,12.0,52,2001-08-12
621,2001M08,2001,8,13.0,45,2001-08-13
622,2001M08,2001,8,14.0,33,2001-08-14
623,2001M08,2001,8,15.0,49,2001-08-15
624,2001M08,2001,8,16.0,50,2001-08-16
625,2001M08,2001,8,17.0,47,2001-08-17
626,2001M08,2001,8,18.0,50,2001-08-18
627,2001M08,2001,8,19.0,46,2001-08-19
628,2001M08,2001,8,20.0,48,2001-08-20
629,2001M08,2001,8,21.0,55,2001-08-21
630,2001M08,2001,8,22.0,54,2001-08-22
631,2001M08,2001,8,23.0,38,2001-08-23
632,2001M08,2001,8,24.0,52,2001-08-24
633,2001M08,2001,8,25.0,49,2001-08-25
634,2001M08,2001,8,26.0,44,2001-08-26
635,2001M08,2001,8,27.0,38,2001-08-27
636,2001M08,2001,8,28.0,56,2001-08-28
637,2001M08,2001,8,29.0,55,2001-08-29
638,2001M08,2001,8,30.0,40,2001-08-30
639,2001M08,2001,8,31.0,49,2001-08-31
641,2001M09,2001,9,1.0,34,2001-09-01
642,2001M09,2001,9,2.0,40,2001-09-02
643,2001M09,2001,9,3.0,43,2001-09-03
644,2001M09,2001,9,4.0,49,2001-09-04
645,2001M09,2001,9,5.0,40,2001-09-05
646,2001M09,2001,9,6.0,37,2001-09-06
647,2001M09,2001,9,7.0,48,2001-09-07
648,2001M09,2001,9,8.0,40,2001-09-08
649,2001M09,2001,9,9.0,42,2001-09-09
650,2001M09,2001,9,10.0,51,2001-09-10
651,2001M09,2001,9,11.0,48,2001-09-11
652,2001M09,2001,9,12.0,46,2001-09-12
653,2001M09,2001,9,13.0,42,2001-09-13
654,2001M09,2001,9,14.0,56,2001-09-14
655,2001M09,2001,9,15.0,37,2001-09-15
656,2001M09,2001,9,16.0,49,2001-09-16
657,2001M09,2001,9,17.0,55,2001-09-17
658,2001M09,2001,9,18.0,62,2001-09-18
659,2001M09,2001,9,19.0,49,2001-09-19
660,2001M09,2001,9,20.0,52,2001-09-20
661,2001M09,2001,9,21.0,50,2001-09-21
662,2001M09,2001,9,22.0,49,2001-09-22
663,2001M09,2001,9,23.0,47,2001-09-23
664,2001M09,2001,9,24.0,64,2001-09-24
665,2001M09,2001,9,25.0,54,2001-09-25
666,2001M09,2001,9,26.0,57,2001-09-26
667,2001M09,2001,9,27.0,57,2001-09-27
668,2001M09,2001,9,28.0,51,2001-09-28
669,2001M09,2001,9,29.0,45,2001-09-29
670,2001M09,2001,9,30.0,62,2001-09-30
673,2001M10,2001,10,1.0,46,2001-10-01
674,2001M10,2001,10,2.0,75,2001-10-02
675,2001M10,2001,10,3.0,46,2001-10-03
676,2001M10,2001,10,4.0,42,2001-10-04
677,2001M10,2001,10,5.0,61,2001-10-05
678,2001M10,2001,10,6.0,52,2001-10-06
679,2001M10,2001,10,7.0,50,2001-10-07
680,2001M10,2001,10,8.0,58,2001-10-08
681,2001M10,2001,10,9.0,46,2001-10-09
682,2001M10,2001,10,10.0,53,2001-10-10
683,2001M10,2001,10,11.0,51,2001-10-11
684,2001M10,2001,10,12.0,42,2001-10-12
685,2001M10,2001,10,13.0,38,2001-10-13
686,2001M10,2001,10,14.0,48,2001-10-14
687,2001M10,2001,10,15.0,50,2001-10-15
688,2001M10,2001,10,16.0,42,2001-10-16
689,2001M10,2001,10,17.0,50,2001-10-17
690,2001M10,2001,10,18.0,56,2001-10-18
691,2001M10,2001,10,19.0,42,2001-10-19
692,2001M10,2001,10,20.0,42,2001-10-20
693,2001M10,2001,10,21.0,41,2001-10-21
694,2001M10,2001,10,22.0,47,2001-10-22
695,2001M10,2001,10,23.0,53,2001-10-23
696,2001M10,2001,10,24.0,48,2001-10-24
697,2001M10,2001,10,25.0,45,2001-10-25
698,2001M10,2001,10,26.0,39,2001-10-26
699,2001M10,2001,10,27.0,40,2001-10-27
700,2001M10,2001,10,28.0,35,2001-10-28
701,2001M10,2001,10,29.0,51,2001-10-29
702,2001M10,2001,10,30.0,50,2001-10-30
703,2001M10,2001,10,31.0,41,2001-10-31
705,2001M11,2001,11,1.0,57,2001-11-01
706,2001M11,2001,11,2.0,32,2001-11-02
707,2001M11,2001,11,3.0,54,2001-11-03
708,2001M11,2001,11,4.0,57,2001-11-04
709,2001M11,2001,11,5.0,61,2001-11-05
710,2001M11,2001,11,6.0,54,2001-11-06
711,2001M11,2001,11,7.0,39,2001-11-07
712,2001M11,2001,11,8.0,57,2001-11-08
713,2001M11,2001,11,9.0,41,2001-11-09
714,2001M11,2001,11,10.0,38,2001-11-10
715,2001M11,2001,11,11.0,43,2001-11-11
716,2001M11,2001,11,12.0,54,2001-11-12
717,2001M11,2001,11,13.0,50,2001-11-13
718,2001M11,2001,11,14.0,66,2001-11-14
719,2001M11,2001,11,15.0,43,2001-11-15
720,2001M11,2001,11,16.0,63,2001-11-16
721,2001M11,2001,11,17.0,64,2001-11-17
722,2001M11,2001,11,18.0,69,2001-11-18
723,2001M11,2001,11,19.0,47,2001-11-19
724,2001M11,2001,11,20.0,47,2001-11-20
725,2001M11,2001,11,21.0,61,2001-11-21
726,2001M11,2001,11,22.0,45,2001-11-22
727,2001M11,2001,11,23.0,58,2001-11-23
728,2001M11,2001,11,24.0,46,2001-11-24
729,2001M11,2001,11,25.0,38,2001-11-25
730,2001M11,2001,11,26.0,48,2001-11-26
731,2001M11,2001,11,27.0,41,2001-11-27
732,2001M11,2001,11,28.0,47,2001-11-28
733,2001M11,2001,11,29.0,50,2001-11-29
734,2001M11,2001,11,30.0,70,2001-11-30
737,2001M12,2001,12,1.0,48,2001-12-01
738,2001M12,2001,12,2.0,54,2001-12-02
739,2001M12,2001,12,3.0,49,2001-12-03
740,2001M12,2001,12,4.0,61,2001-12-04
741,2001M12,2001,12,5.0,52,2001-12-05
742,2001M12,2001,12,6.0,53,2001-12-06
743,2001M12,2001,12,7.0,38,2001-12-07
744,2001M12,2001,12,8.0,60,2001-12-08
745,2001M12,2001,12,9.0,44,2001-12-09
746,2001M12,2001,12,10.0,51,2001-12-10
747,2001M12,2001,12,11.0,54,2001-12-11
748,2001M12,2001,12,12.0,55,2001-12-12
749,2001M12,2001,12,13.0,53,2001-12-13
750,2001M12,2001,12,14.0,53,2001-12-14
751,2001M12,2001,12,15.0,60,2001-12-15
752,2001M12,2001,12,16.0,46,2001-12-16
753,2001M12,2001,12,17.0,59,2001-12-17
754,2001M12,2001,12,18.0,43,2001-12-18
755,2001M12,2001,12,19.0,49,2001-12-19
756,2001M12,2001,12,20.0,58,2001-12-20
757,2001M12,2001,12,21.0,59,2001-12-21
758,2001M12,2001,12,22.0,62,2001-12-22
759,2001M12,2001,12,23.0,65,2001-12-23
760,2001M12,2001,12,24.0,53,2001-12-24
761,2001M12,2001,12,25.0,65,2001-12-25
762,2001M12,2001,12,26.0,61,2001-12-26
763,2001M12,2001,12,27.0,59,2001-12-27
764,2001M12,2001,12,28.0,59,2001-12-28
765,2001M12,2001,12,29.0,48,2001-12-29
766,2001M12,2001,12,30.0,45,2001-12-30
767,2001M12,2001,12,31.0,65,2001-12-31
769,2002M01,2002,1,1.0,70,2002-01-01
770,2002M01,2002,1,2.0,75,2002-01-02
771,2002M01,2002,1,3.0,43,2002-01-03
772,2002M01,2002,1,4.0,50,2002-01-04
773,2002M01,2002,1,5.0,57,2002-01-05
774,2002M01,2002,1,6.0,63,2002-01-06
775,2002M01,2002,1,7.0,56,2002-01-07
776,2002M01,2002,1,8.0,72,2002-01-08
777,2002M01,2002,1,9.0,55,2002-01-09
778,2002M01,2002,1,10.0,62,2002-01-10
779,2002M01,2002,1,11.0,59,2002-01-11
780,2002M01,2002,1,12.0,63,2002-01-12
781,2002M01,2002,1,13.0,45,2002-01-13
782,2002M01,2002,1,14.0,58,2002-01-14
783,2002M01,2002,1,15.0,48,2002-01-15
784,2002M01,2002,1,16.0,61,2002-01-16
785,2002M01,2002,1,17.0,58,2002-01-17
786,2002M01,2002,1,18.0,59,2002-01-18
787,2002M01,2002,1,19.0,49,2002-01-19
788,2002M01,2002,1,20.0,48,2002-01-20
789,2002M01,2002,1,21.0,70,2002-01-21
790,2002M01,2002,1,22.0,61,2002-01-22
791,2002M01,2002,1,23.0,35,2002-01-23
792,2002M01,2002,1,24.0,57,2002-01-24
793,2002M01,2002,1,25.0,51,2002-01-25
794,2002M01,2002,1,26.0,57,2002-01-26
795,2002M01,2002,1,27.0,62,2002-01-27
796,2002M01,2002,1,28.0,54,2002-01-28
797,2002M01,2002,1,29.0,58,2002-01-29
798,2002M01,2002,1,30.0,60,2002-01-30
799,2002M01,2002,1,31.0,48,2002-01-31
801,2002M02,2002,2,1.0,49,2002-02-01
802,2002M02,2002,2,2.0,39,2002-02-02
803,2002M02,2002,2,3.0,48,2002-02-03
804,2002M02,2002,2,4.0,53,2002-02-04
805,2002M02,2002,2,5.0,59,2002-02-05
806,2002M02,2002,2,6.0,57,2002-02-06
807,2002M02,2002,2,7.0,56,2002-02-07
808,2002M02,2002,2,8.0,43,2002-02-08
809,2002M02,2002,2,9.0,50,2002-02-09
810,2002M02,2002,2,10.0,44,2002-02-10
811,2002M02,2002,2,11.0,35,2002-02-11
812,2002M02,2002,2,12.0,65,2002-02-12
813,2002M02,2002,2,13.0,54,2002-02-13
814,2002M02,2002,2,14.0,57,2002-02-14
815,2002M02,2002,2,15.0,61,2002-02-15
816,2002M02,2002,2,16.0,46,2002-02-16
817,2002M02,2002,2,17.0,46,2002-02-17
818,2002M02,2002,2,18.0,56,2002-02-18
819,2002M02,2002,2,19.0,55,2002-02-19
820,2002M02,2002,2,20.0,46,2002-02-20
821,2002M02,2002,2,21.0,48,2002-02-21
822,2002M02,2002,2,22.0,47,2002-02-22
823,2002M02,2002,2,23.0,47,2002-02-23
824,2002M02,2002,2,24.0,49,2002-02-24
825,2002M02,2002,2,25.0,42,2002-02-25
826,2002M02,2002,2,26.0,58,2002-02-26
827,2002M02,2002,2,27.0,57,2002-02-27
828,2002M02,2002,2,28.0,53,2002-02-28
833,2002M03,2002,3,1.0,63,2002-03-01
834,2002M03,2002,3,2.0,52,2002-03-02
835,2002M03,2002,3,3.0,52,2002-03-03
836,2002M03,2002,3,4.0,67,2002-03-04
837,2002M03,2002,3,5.0,49,2002-03-05
838,2002M03,2002,3,6.0,46,2002-03-06
839,2002M03,2002,3,7.0,52,2002-03-07
840,2002M03,2002,3,8.0,57,2002-03-08
841,2002M03,2002,3,9.0,42,2002-03-09
842,2002M03,2002,3,10.0,50,2002-03-10
843,2002M03,2002,3,11.0,52,2002-03-11
844,2002M03,2002,3,12.0,47,2002-03-12
845,2002M03,2002,3,13.0,62,2002-03-13
846,2002M03,2002,3,14.0,55,2002-03-14
847,2002M03,2002,3,15.0,50,2002-03-15
848,2002M03,2002,3,16.0,51,2002-03-16
849,2002M03,2002,3,17.0,54,2002-03-17
850,2002M03,2002,3,18.0,52,2002-03-18
851,2002M03,2002,3,19.0,48,2002-03-19
852,2002M03,2002,3,20.0,57,2002-03-20
853,2002M03,2002,3,21.0,55,2002-03-21
854,2002M03,2002,3,22.0,66,2002-03-22
855,2002M03,2002,3,23.0,34,2002-03-23
856,2002M03,2002,3,24.0,58,2002-03-24
857,2002M03,2002,3,25.0,51,2002-03-25
858,2002M03,2002,3,26.0,41,2002-03-26
859,2002M03,2002,3,27.0,42,2002-03-27
860,2002M03,2002,3,28.0,44,2002-03-28
861,2002M03,2002,3,29.0,34,2002-03-29
862,2002M03,2002,3,30.0,39,2002-03-30
863,2002M03,2002,3,31.0,52,2002-03-31
865,2002M04,2002,4,1.0,64,2002-04-01
866,2002M04,2002,4,2.0,52,2002-04-02
867,2002M04,2002,4,3.0,62,2002-04-03
868,2002M04,2002,4,4.0,47,2002-04-04
869,2002M04,2002,4,5.0,66,2002-04-05
870,2002M04,2002,4,6.0,60,2002-04-06
871,2002M04,2002,4,7.0,57,2002-04-07
872,2002M04,2002,4,8.0,66,2002-04-08
873,2002M04,2002,4,9.0,46,2002-04-09
874,2002M04,2002,4,10.0,48,2002-04-10
875,2002M04,2002,4,11.0,59,2002-04-11
876,2002M04,2002,4,12.0,54,2002-04-12
877,2002M04,2002,4,13.0,53,2002-04-13
878,2002M04,2002,4,14.0,53,2002-04-14
879,2002M04,2002,4,15.0,55,2002-04-15
880,2002M04,2002,4,16.0,48,2002-04-16
881,2002M04,2002,4,17.0,40,2002-04-17
882,2002M04,2002,4,18.0,44,2002-04-18
883,2002M04,2002,4,19.0,49,2002-04-19
884,2002M04,2002,4,20.0,50,2002-04-20
885,2002M04,2002,4,21.0,45,2002-04-21
886,2002M04,2002,4,22.0,53,2002-04-22
887,2002M04,2002,4,23.0,56,2002-04-23
888,2002M04,2002,4,24.0,50,2002-04-24
889,2002M04,2002,4,25.0,43,2002-04-25
890,2002M04,2002,4,26.0,43,2002-04-26
891,2002M04,2002,4,27.0,51,2002-04-27
892,2002M04,2002,4,28.0,46,2002-04-28
893,2002M04,2002,4,29.0,38,2002-04-29
894,2002M04,2002,4,30.0,44,2002-04-30
897,2002M05,2002,5,1.0,62,2002-05-01
898,2002M05,2002,5,2.0,59,2002-05-02
899,2002M05,2002,5,3.0,49,2002-05-03
900,2002M05,2002,5,4.0,48,2002-05-04
901,2002M05,2002,5,5.0,47,2002-05-05
902,2002M05,2002,5,6.0,54,2002-05-06
903,2002M05,2002,5,7.0,43,2002-05-07
904,2002M05,2002,5,8.0,54,2002-05-08
905,2002M05,2002,5,9.0,51,2002-05-09
906,2002M05,2002,5,10.0,44,2002-05-10
907,2002M05,2002,5,11.0,45,2002-05-11
908,2002M05,2002,5,12.0,47,2002-05-12
909,2002M05,2002,5,13.0,54,2002-05-13
910,2002M05,2002,5,14.0,61,2002-05-14
911,2002M05,2002,5,15.0,59,2002-05-15
912,2002M05,2002,5,16.0,25,2002-05-16
913,2002M05,2002,5,17.0,56,2002-05-17
914,2002M05,2002,5,18.0,42,2002-05-18
915,2002M05,2002,5,19.0,42,2002-05-19
916,2002M05,2002,5,20.0,66,2002-05-20
917,2002M05,2002,5,21.0,40,2002-05-21
918,2002M05,2002,5,22.0,53,2002-05-22
919,2002M05,2002,5,23.0,51,2002-05-23
920,2002M05,2002,5,24.0,47,2002-05-24
921,2002M05,2002,5,25.0,62,2002-05-25
922,2002M05,2002,5,26.0,56,2002-05-26
923,2002M05,2002,5,27.0,50,2002-05-27
924,2002M05,2002,5,28.0,44,2002-05-28
925,2002M05,2002,5,29.0,41,2002-05-29
926,2002M05,2002,5,30.0,54,2002-05-30
927,2002M05,2002,5,31.0,38,2002-05-31
929,2002M06,2002,6,1.0,56,2002-06-01
930,2002M06,2002,6,2.0,44,2002-06-02
931,2002M06,2002,6,3.0,52,2002-06-03
932,2002M06,2002,6,4.0,51,2002-06-04
933,2002M06,2002,6,5.0,60,2002-06-05
934,2002M06,2002,6,6.0,55,2002-06-06
935,2002M06,2002,6,7.0,62,2002-06-07
936,2002M06,2002,6,8.0,51,2002-06-08
937,2002M06,2002,6,9.0,48,2002-06-09
938,2002M06,2002,6,10.0,39,2002-06-10
939,2002M06,2002,6,11.0,58,2002-06-11
940,2002M06,2002,6,12.0,57,2002-06-12
941,2002M06,2002,6,13.0,41,2002-06-13
942,2002M06,2002,6,14.0,53,2002-06-14
943,2002M06,2002,6,15.0,60,2002-06-15
944,2002M06,2002,6,16.0,57,2002-06-16
945,2002M06,2002,6,17.0,61,2002-06-17
946,2002M06,2002,6,18.0,54,2002-06-18
947,2002M06,2002,6,19.0,46,2002-06-19
948,2002M06,2002,6,20.0,59,2002-06-20
949,2002M06,2002,6,21.0,65,2002-06-21
950,2002M06,2002,6,22.0,39,2002-06-22
951,2002M06,2002,6,23.0,66,2002-06-23
952,2002M06,2002,6,24.0,67,2002-06-24
953,2002M06,2002,6,25.0,57,2002-06-25
954,2002M06,2002,6,26.0,45,2002-06-26
955,2002M06,2002,6,27.0,56,2002-06-27
956,2002M06,2002,6,28.0,40,2002-06-28
957,2002M06,2002,6,29.0,55,2002-06-29
958,2002M06,2002,6,30.0,42,2002-06-30
961,2002M07,2002,7,1.0,40,2002-07-01
962,2002M07,2002,7,2.0,46,2002-07-02
963,2002M07,2002,7,3.0,59,2002-07-03
964,2002M07,2002,7,4.0,54,2002-07-04
965,2002M07,2002,7,5.0,40,2002-07-05
966,2002M07,2002,7,6.0,42,2002-07-06
967,2002M07,2002,7,7.0,42,2002-07-07
968,2002M07,2002,7,8.0,52,2002-07-08
969,2002M07,2002,7,9.0,41,2002-07-09
970,2002M07,2002,7,10.0,52,2002-07-10
971,2002M07,2002,7,11.0,60,2002-07-11
972,2002M07,2002,7,12.0,53,2002-07-12
973,2002M07,2002,7,13.0,52,2002-07-13
974,2002M07,2002,7,14.0,39,2002-07-14
975,2002M07,2002,7,15.0,47,2002-07-15
976,2002M07,2002,7,16.0,48,2002-07-16
977,2002M07,2002,7,17.0,51,2002-07-17
978,2002M07,2002,7,18.0,47,2002-07-18
979,2002M07,2002,7,19.0,59,2002-07-19
980,2002M07,2002,7,20.0,38,2002-07-20
981,2002M07,2002,7,21.0,48,2002-07-21
982,2002M07,2002,7,22.0,53,2002-07-22
983,2002M07,2002,7,23.0,49,2002-07-23
984,2002M07,2002,7,24.0,41,2002-07-24
985,2002M07,2002,7,25.0,51,2002-07-25
986,2002M07,2002,7,26.0,31,2002-07-26
987,2002M07,2002,7,27.0,44,2002-07-27
988,2002M07,2002,7,28.0,38,2002-07-28
989,2002M07,2002,7,29.0,47,2002-07-29
990,2002M07,2002,7,30.0,51,2002-07-30
991,2002M07,2002,7,31.0,53,2002-07-31
993,2002M08,2002,8,1.0,62,2002-08-01
994,2002M08,2002,8,2.0,48,2002-08-02
995,2002M08,2002,8,3.0,39,2002-08-03
996,2002M08,2002,8,4.0,52,2002-08-04
997,2002M08,2002,8,5.0,57,2002-08-05
998,2002M08,2002,8,6.0,36,2002-08-06
999,2002M08,2002,8,7.0,52,2002-08-07
1000,2002M08,2002,8,8.0,51,2002-08-08
1001,2002M08,2002,8,9.0,39,2002-08-09
1002,2002M08,2002,8,10.0,50,2002-08-10
1003,2002M08,2002,8,11.0,46,2002-08-11
1004,2002M08,2002,8,12.0,51,2002-08-12
1005,2002M08,2002,8,13.0,29,2002-08-13
1006,2002M08,2002,8,14.0,46,2002-08-14
1007,2002M08,2002,8,15.0,43,2002-08-15
1008,2002M08,2002,8,16.0,52,2002-08-16
1009,2002M08,2002,8,17.0,49,2002-08-17
1010,2002M08,2002,8,18.0,53,2002-08-18
1011,2002M08,2002,8,19.0,54,2002-08-19
1012,2002M08,2002,8,20.0,42,2002-08-20
1013,2002M08,2002,8,21.0,37,2002-08-21
1014,2002M08,2002,8,22.0,44,2002-08-22
1015,2002M08,2002,8,23.0,50,2002-08-23
1016,2002M08,2002,8,24.0,36,2002-08-24
1017,2002M08,2002,8,25.0,49,2002-08-25
1018,2002M08,2002,8,26.0,40,2002-08-26
1019,2002M08,2002,8,27.0,43,2002-08-27
1020,2002M08,2002,8,28.0,51,2002-08-28
1021,2002M08,2002,8,29.0,57,2002-08-29
1022,2002M08,2002,8,30.0,52,2002-08-30
1023,2002M08,2002,8,31.0,55,2002-08-31
1025,2002M09,2002,9,1.0,56,2002-09-01
1026,2002M09,2002,9,2.0,37,2002-09-02
1027,2002M09,2002,9,3.0,42,2002-09-03
1028,2002M09,2002,9,4.0,57,2002-09-04
1029,2002M09,2002,9,5.0,40,2002-09-05
1030,2002M09,2002,9,6.0,51,2002-09-06
1031,2002M09,2002,9,7.0,46,2002-09-07
1032,2002M09,2002,9,8.0,57,2002-09-08
1033,2002M09,2002,9,9.0,54,2002-09-09
1034,2002M09,2002,9,10.0,48,2002-09-10
1035,2002M09,2002,9,11.0,48,2002-09-11
1036,2002M09,2002,9,12.0,43,2002-09-12
1037,2002M09,2002,9,13.0,43,2002-09-13
1038,2002M09,2002,9,14.0,45,2002-09-14
1039,2002M09,2002,9,15.0,56,2002-09-15
1040,2002M09,2002,9,16.0,52,2002-09-16
1041,2002M09,2002,9,17.0,50,2002-09-17
1042,2002M09,2002,9,18.0,57,2002-09-18
1043,2002M09,2002,9,19.0,49,2002-09-19
1044,2002M09,2002,9,20.0,56,2002-09-20
1045,2002M09,2002,9,21.0,47,2002-09-21
1046,2002M09,2002,9,22.0,50,2002-09-22
1047,2002M09,2002,9,23.0,49,2002-09-23
1048,2002M09,2002,9,24.0,52,2002-09-24
1049,2002M09,2002,9,25.0,54,2002-09-25
1050,2002M09,2002,9,26.0,53,2002-09-26
1051,2002M09,2002,9,27.0,57,2002-09-27
1052,2002M09,2002,9,28.0,68,2002-09-28
1053,2002M09,2002,9,29.0,67,2002-09-29
1054,2002M09,2002,9,30.0,58,2002-09-30
1057,2002M10,2002,10,1.0,46,2002-10-01
1058,2002M10,2002,10,2.0,54,2002-10-02
1059,2002M10,2002,10,3.0,58,2002-10-03
1060,2002M10,2002,10,4.0,64,2002-10-04
1061,2002M10,2002,10,5.0,43,2002-10-05
1062,2002M10,2002,10,6.0,50,2002-10-06
1063,2002M10,2002,10,7.0,55,2002-10-07
1064,2002M10,2002,10,8.0,59,2002-10-08
1065,2002M10,2002,10,9.0,59,2002-10-09
1066,2002M10,2002,10,10.0,53,2002-10-10
1067,2002M10,2002,10,11.0,47,2002-10-11
1068,2002M10,2002,10,12.0,54,2002-10-12
1069,2002M10,2002,10,13.0,56,2002-10-13
1070,2002M10,2002,10,14.0,56,2002-10-14
1071,2002M10,2002,10,15.0,59,2002-10-15
1072,2002M10,2002,10,16.0,46,2002-10-16
1073,2002M10,2002,10,17.0,52,2002-10-17
1074,2002M10,2002,10,18.0,59,2002-10-18
1075,2002M10,2002,10,19.0,53,2002-10-19
1076,2002M10,2002,10,20.0,49,2002-10-20
1077,2002M10,2002,10,21.0,45,2002-10-21
1078,2002M10,2002,10,22.0,61,2002-10-22
1079,2002M10,2002,10,23.0,54,2002-10-23
1080,2002M10,2002,10,24.0,48,2002-10-24
1081,2002M10,2002,10,25.0,47,2002-10-25
1082,2002M10,2002,10,26.0,46,2002-10-26
1083,2002M10,2002,10,27.0,45,2002-10-27
1084,2002M10,2002,10,28.0,61,2002-10-28
1085,2002M10,2002,10,29.0,58,2002-10-29
1086,2002M10,2002,10,30.0,57,2002-10-30
1087,2002M10,2002,10,31.0,67,2002-10-31
1089,2002M11,2002,11,1.0,49,2002-11-01
1090,2002M11,2002,11,2.0,50,2002-11-02
1091,2002M11,2002,11,3.0,61,2002-11-03
1092,2002M11,2002,11,4.0,55,2002-11-04
1093,2002M11,2002,11,5.0,48,2002-11-05
1094,2002M11,2002,11,6.0,52,2002-11-06
1095,2002M11,2002,11,7.0,41,2002-11-07
1096,2002M11,2002,11,8.0,66,2002-11-08
1097,2002M11,2002,11,9.0,43,2002-11-09
1098,2002M11,2002,11,10.0,49,2002-11-10
1099,2002M11,2002,11,11.0,60,2002-11-11
1100,2002M11,2002,11,12.0,50,2002-11-12
1101,2002M11,2002,11,13.0,62,2002-11-13
1102,2002M11,2002,11,14.0,61,2002-11-14
1103,2002M11,2002,11,15.0,56,2002-11-15
1104,2002M11,2002,11,16.0,41,2002-11-16
1105,2002M11,2002,11,17.0,43,2002-11-17
1106,2002M11,2002,11,18.0,54,2002-11-18
1107,2002M11,2002,11,19.0,46,2002-11-19
1108,2002M11,2002,11,20.0,56,2002-11-20
1109,2002M11,2002,11,21.0,44,2002-11-21
1110,2002M11,2002,11,22.0,50,2002-11-22
1111,2002M11,2002,11,23.0,56,2002-11-23
1112,2002M11,2002,11,24.0,33,2002-11-24
1113,2002M11,2002,11,25.0,43,2002-11-25
1114,2002M11,2002,11,26.0,43,2002-11-26
1115,2002M11,2002,11,27.0,47,2002-11-27
1116,2002M11,2002,11,28.0,53,2002-11-28
1117,2002M11,2002,11,29.0,54,2002-11-29
1118,2002M11,2002,11,30.0,38,2002-11-30
1121,2002M12,2002,12,1.0,49,2002-12-01
1122,2002M12,2002,12,2.0,57,2002-12-02
1123,2002M12,2002,12,3.0,45,2002-12-03
1124,2002M12,2002,12,4.0,34,2002-12-04
1125,2002M12,2002,12,5.0,49,2002-12-05
1126,2002M12,2002,12,6.0,49,2002-12-06
1127,2002M12,2002,12,7.0,57,2002-12-07
1128,2002M12,2002,12,8.0,51,2002-12-08
1129,2002M12,2002,12,9.0,48,2002-12-09
1130,2002M12,2002,12,10.0,41,2002-12-10
1131,2002M12,2002,12,11.0,58,2002-12-11
1132,2002M12,2002,12,12.0,51,2002-12-12
1133,2002M12,2002,12,13.0,58,2002-12-13
1134,2002M12,2002,12,14.0,52,2002-12-14
1135,2002M12,2002,12,15.0,54,2002-12-15
1136,2002M12,2002,12,16.0,55,2002-12-16
1137,2002M12,2002,12,17.0,54,2002-12-17
1138,2002M12,2002,12,18.0,52,2002-12-18
1139,2002M12,2002,12,19.0,48,2002-12-19
1140,2002M12,2002,12,20.0,45,2002-12-20
1141,2002M12,2002,12,21.0,65,2002-12-21
1142,2002M12,2002,12,22.0,65,2002-12-22
1143,2002M12,2002,12,23.0,49,2002-12-23
1144,2002M12,2002,12,24.0,46,2002-12-24
1145,2002M12,2002,12,25.0,54,2002-12-25
1146,2002M12,2002,12,26.0,75,2002-12-26
1147,2002M12,2002,12,27.0,53,2002-12-27
1148,2002M12,2002,12,28.0,61,2002-12-28
1149,2002M12,2002,12,29.0,49,2002-12-29
1150,2002M12,2002,12,30.0,50,2002-12-30
1151,2002M12,2002,12,31.0,47,2002-12-31
1153,2003M01,2003,1,1.0,48,2003-01-01
1154,2003M01,2003,1,2.0,68,2003-01-02
1155,2003M01,2003,1,3.0,54,2003-01-03
1156,2003M01,2003,1,4.0,53,2003-01-04
1157,2003M01,2003,1,5.0,61,2003-01-05
1158,2003M01,2003,1,6.0,53,2003-01-06
1159,2003M01,2003,1,7.0,58,2003-01-07
1160,2003M01,2003,1,8.0,56,2003-01-08
1161,2003M01,2003,1,9.0,63,2003-01-09
1162,2003M01,2003,1,10.0,64,2003-01-10
1163,2003M01,2003,1,11.0,56,2003-01-11
1164,2003M01,2003,1,12.0,66,2003-01-12
1165,2003M01,2003,1,13.0,77,2003-01-13
1166,2003M01,2003,1,14.0,54,2003-01-14
1167,2003M01,2003,1,15.0,67,2003-01-15
